id,long,lat,sub_basin,elevation,aap_(mm),riverdist_m,faultdist_m,landuse_type,slop(percent),slop(degrees),geo_unit,des_geouni,climate_type,des_climatetype
3924.0,55.239,36.821,Dasht-e Kavir,2133.0,132.0,1030.18,2142.05,mix(lowforest_x),36.54,20.07,TRjs,"Sandstone , siltstone and claystone , variously alternating with thin coal seams ( SHEMSHAK FM . )",SA-K-W,"Hot and dry, with a dry period longer than the humid period"
3925.0,55.717,37.192,Gorgan,1370.0,158.0,1345.72,2648.82,mix(dryfarming_x),2.58,1.48,Qft2, Low level piedmont fan and valley teraces deposite,A-K-W,"Hot and dry, with a dry period longer than the humid period"
3926.0,54.625,36.8,Gorgan,472.0,138.0,205.02,6079.29,denseforest,7.65,4.37,"Qs,d", Unconsolidated  wind blown sand deposite including sand dunes,SA-C-W,"Hot and dry, with a dry period longer than the humid period"
3927.0,55.543,37.171,Gorgan,1195.0,158.0,835.02,685.5,denseforest,28.83,16.08,Cm,"Thin - bedded to thick - bedded dolomite , fossiliferous flaggy limestone , siltstone and sandstone ( MILA FM . )",A-C-W,"Hot and dry, with a dry period longer than the humid period"
3928.0,55.503,37.193,Gorgan,772.0,158.0,416.85,2733.85,denseforest,55.64,29.09,Cm,"Thin - bedded to thick - bedded dolomite , fossiliferous flaggy limestone , siltstone and sandstone ( MILA FM . )",A-C-W,"Hot and dry, with a dry period longer than the humid period"
3929.0,55.5,37.206,Gorgan,812.0,126.0,1246.78,2111.38,mix(dryfarming_x),21.1,11.92,TRjs,"Sandstone , siltstone and claystone , variously alternating with thin coal seams ( SHEMSHAK FM . )",A-C-W,"Hot and dry, with a dry period longer than the humid period"
3930.0,54.975,36.802,Gorgan,1408.0,138.0,1617.59,6597.4,denseforest,25.84,14.49,Cm,"Thin - bedded to thick - bedded dolomite , fossiliferous flaggy limestone , siltstone and sandstone ( MILA FM . )",A-C-W,"Hot and dry, with a dry period longer than the humid period"
3931.0,55.799,37.214,Gorgan,1408.0,158.0,3339.27,4871.15,mix(agri_dryfarming),16.84,9.56,"Qs,d", Unconsolidated  wind blown sand deposite including sand dunes,A-K-W,"Hot and dry, with a dry period longer than the humid period"
3932.0,55.788,37.191,Gorgan,1371.0,158.0,5808.05,2875.95,mix(agri_dryfarming),15.7,8.92,Murm,Ligth - red to brown marl and gypsiferous marl with sandstone intercalations,A-K-W,"Hot and dry, with a dry period longer than the humid period"
3933.0,55.774,37.215,Gorgan,1514.0,158.0,3592.03,3490.17,mix(agri_dryfarming),3.63,2.08,Murm,Ligth - red to brown marl and gypsiferous marl with sandstone intercalations,A-K-W,"Hot and dry, with a dry period longer than the humid period"
3934.0,55.686,37.225,Gorgan,868.0,158.0,18.32,1558.09,mix(dryfarming_x),11.21,6.4,Jd,"Well - bedded to thin - bedded , greenish - grey argillaceous limestone with intercalations of calcareous shale ( DALICHAI FM . )",A-C-W,"Hot and dry, with a dry period longer than the humid period"
3935.0,55.019,36.857,Gorgan,862.0,132.0,451.57,5306.76,mix(lowforest_x),51.17,27.1,Cm,"Thin - bedded to thick - bedded dolomite , fossiliferous flaggy limestone , siltstone and sandstone ( MILA FM . )",A-C-W,"Hot and dry, with a dry period longer than the humid period"
3936.0,55.03,36.862,Gorgan,1024.0,132.0,873.82,5686.31,mix(lowforest_x),27.42,15.33,Cm,"Thin - bedded to thick - bedded dolomite , fossiliferous flaggy limestone , siltstone and sandstone ( MILA FM . )",A-C-W,"Hot and dry, with a dry period longer than the humid period"
3937.0,55.03,36.863,Gorgan,1053.0,132.0,977.02,5622.79,mix(lowforest_x),48.93,26.07,Cm,"Thin - bedded to thick - bedded dolomite , fossiliferous flaggy limestone , siltstone and sandstone ( MILA FM . )",A-C-W,"Hot and dry, with a dry period longer than the humid period"
3938.0,55.019,36.856,Gorgan,818.0,132.0,342.93,5387.74,mix(lowforest_x),67.84,34.15,Cm,"Thin - bedded to thick - bedded dolomite , fossiliferous flaggy limestone , siltstone and sandstone ( MILA FM . )",A-C-W,"Hot and dry, with a dry period longer than the humid period"
3939.0,55.03,36.862,Gorgan,1024.0,132.0,873.82,5686.31,mix(lowforest_x),27.42,15.33,Cm,"Thin - bedded to thick - bedded dolomite , fossiliferous flaggy limestone , siltstone and sandstone ( MILA FM . )",A-C-W,"Hot and dry, with a dry period longer than the humid period"
3940.0,55.03,36.863,Gorgan,1053.0,132.0,977.02,5622.79,mix(lowforest_x),48.93,26.07,Cm,"Thin - bedded to thick - bedded dolomite , fossiliferous flaggy limestone , siltstone and sandstone ( MILA FM . )",A-C-W,"Hot and dry, with a dry period longer than the humid period"
3941.0,55.03,36.862,Gorgan,1024.0,132.0,873.82,5686.31,mix(lowforest_x),27.42,15.33,Cm,"Thin - bedded to thick - bedded dolomite , fossiliferous flaggy limestone , siltstone and sandstone ( MILA FM . )",A-C-W,"Hot and dry, with a dry period longer than the humid period"
3942.0,55.03,36.861,Gorgan,1003.0,132.0,772.76,5751.28,mix(lowforest_x),25.48,14.29,Cm,"Thin - bedded to thick - bedded dolomite , fossiliferous flaggy limestone , siltstone and sandstone ( MILA FM . )",A-C-W,"Hot and dry, with a dry period longer than the humid period"
3943.0,55.021,36.86,Gorgan,1000.0,132.0,812.59,5200.67,mix(lowforest_x),51.8,27.39,Cm,"Thin - bedded to thick - bedded dolomite , fossiliferous flaggy limestone , siltstone and sandstone ( MILA FM . )",A-C-W,"Hot and dry, with a dry period longer than the humid period"
3944.0,55.019,36.858,Gorgan,904.0,132.0,560.22,5226.87,mix(lowforest_x),49.83,26.49,Cm,"Thin - bedded to thick - bedded dolomite , fossiliferous flaggy limestone , siltstone and sandstone ( MILA FM . )",A-C-W,"Hot and dry, with a dry period longer than the humid period"
3945.0,55.022,36.861,Gorgan,1071.0,132.0,937.33,5193.37,mix(lowforest_x),43.25,23.39,Cm,"Thin - bedded to thick - bedded dolomite , fossiliferous flaggy limestone , siltstone and sandstone ( MILA FM . )",A-C-W,"Hot and dry, with a dry period longer than the humid period"
3946.0,55.03,36.861,Gorgan,1003.0,132.0,772.76,5751.28,mix(lowforest_x),25.48,14.29,Cm,"Thin - bedded to thick - bedded dolomite , fossiliferous flaggy limestone , siltstone and sandstone ( MILA FM . )",A-C-W,"Hot and dry, with a dry period longer than the humid period"
3947.0,54.806,36.726,Gorgan,1011.0,138.0,34.57,2302.88,mix(lowforest_x),10.03,5.73,Cm,"Thin - bedded to thick - bedded dolomite , fossiliferous flaggy limestone , siltstone and sandstone ( MILA FM . )",A-C-W,"Hot and dry, with a dry period longer than the humid period"
3948.0,54.801,36.734,Gorgan,1246.0,138.0,750.32,1405.13,mix(lowforest_x),20.24,11.44,DCkh,"Yellowish , thin to tkick - bedded ,fossiliferous argillaceous limestone , dark grey limstone , greenish marl and shale ,locally including gypsum ( Khoshyeilagh Fm . )",A-C-W,"Hot and dry, with a dry period longer than the humid period"
3949.0,54.81,36.759,Gorgan,804.0,138.0,143.04,346.39,mix(lowforest_x),8.72,4.98,Cl,"Dark red , medium - grained arkosic to subarkosic sandstone and micaceous siltstone ( LALUN FM . )",A-C-W,"Hot and dry, with a dry period longer than the humid period"
3950.0,54.779,36.854,Gorgan,344.0,138.0,25.45,5507.89,agri,3.8,2.18,Qft2, Low level piedmont fan and valley teraces deposite,SA-C-W,"Hot and dry, with a dry period longer than the humid period"
3951.0,54.779,36.856,Gorgan,338.0,138.0,95.34,5648.95,agri,5.17,2.96,Qft2, Low level piedmont fan and valley teraces deposite,SA-C-W,"Hot and dry, with a dry period longer than the humid period"
3952.0,54.814,36.781,Gorgan,691.0,138.0,25.95,606.72,agri,7.87,4.5,DCkh,"Yellowish , thin to tkick - bedded ,fossiliferous argillaceous limestone , dark grey limstone , greenish marl and shale ,locally including gypsum ( Khoshyeilagh Fm . )",A-C-W,"Hot and dry, with a dry period longer than the humid period"
3953.0,54.814,36.783,Gorgan,689.0,138.0,27.03,433.17,denseforest,28.9,16.12,DCkh,"Yellowish , thin to tkick - bedded ,fossiliferous argillaceous limestone , dark grey limstone , greenish marl and shale ,locally including gypsum ( Khoshyeilagh Fm . )",A-C-W,"Hot and dry, with a dry period longer than the humid period"
3954.0,54.814,36.797,Gorgan,640.0,138.0,79.74,690.69,denseforest,26.14,14.65,PZ1a.bv,"Lower Paleocene, unit b, Vooyi sedimentary basin",A-C-W,"Hot and dry, with a dry period longer than the humid period"
3955.0,54.814,36.799,Gorgan,642.0,138.0,143.29,868.77,denseforest,20.29,11.47,DCkh,"Yellowish , thin to tkick - bedded ,fossiliferous argillaceous limestone , dark grey limstone , greenish marl and shale ,locally including gypsum ( Khoshyeilagh Fm . )",A-C-W,"Hot and dry, with a dry period longer than the humid period"
3956.0,54.816,36.799,Gorgan,612.0,138.0,20.45,762.25,denseforest,5.89,3.37,PZ1a.bv,"Lower Paleocene, unit b, Vooyi sedimentary basin",A-C-W,"Hot and dry, with a dry period longer than the humid period"
3957.0,54.814,36.78,Gorgan,697.0,138.0,66.6,679.5,agri,19.17,10.85,DCkh,"Yellowish , thin to tkick - bedded ,fossiliferous argillaceous limestone , dark grey limstone , greenish marl and shale ,locally including gypsum ( Khoshyeilagh Fm . )",A-C-W,"Hot and dry, with a dry period longer than the humid period"
3959.0,55.509,37.494,Gorgan,137.0,158.0,155.78,7808.74,masil,18.47,10.46,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
3960.0,55.51,37.493,Gorgan,113.0,158.0,14.56,7757.7,masil,3.12,1.79,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
3961.0,55.846,37.628,Gorgan,479.0,142.0,58.22,1258.75,mix(bagh_X),10.37,5.92,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
3962.0,55.838,37.629,Gorgan,504.0,142.0,115.48,1510.88,poorrange,17.87,10.13,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
3963.0,55.939,37.636,Gorgan,876.0,142.0,67.06,541.59,mix(bagh_X),2.02,1.16,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
3964.0,55.941,37.631,Gorgan,935.0,142.0,566.01,36.68,mix(bagh_X),15.75,8.95,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
3965.0,55.935,37.631,Gorgan,897.0,142.0,319.04,63.12,mix(bagh_X),30.2,16.81,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
3966.0,55.942,37.632,Gorgan,953.0,142.0,550.47,55.69,mix(bagh_X),3.06,1.76,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
3967.0,55.734,37.628,Gorgan,318.0,142.0,40.28,5059.02,mix(agri_dryfarming),10.34,5.9,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
3968.0,55.727,37.628,Gorgan,303.0,142.0,47.78,5368.41,mix(agri_dryfarming),12.23,6.97,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
3969.0,55.888,37.635,Gorgan,607.0,142.0,666.15,1282.03,mix(bagh_X),26.74,14.97,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
3970.0,55.906,37.638,Gorgan,644.0,142.0,13.58,1451.61,mix(bagh_X),13.98,7.96,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
3971.0,55.906,37.644,Gorgan,737.0,142.0,672.54,2102.48,mix(bagh_X),15.32,8.71,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
3972.0,55.906,37.638,Gorgan,644.0,142.0,13.58,1451.61,mix(bagh_X),13.98,7.96,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
3973.0,55.907,37.639,Gorgan,662.0,142.0,118.71,1582.43,mix(bagh_X),16.95,9.62,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
3974.0,55.697,37.634,Gorgan,288.0,142.0,116.74,7330.29,mix(agri_dryfarming),27.6,15.43,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
3975.0,55.702,37.636,Gorgan,316.0,142.0,132.33,7271.99,mix(woodland_x),35.66,19.63,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
3977.0,55.704,37.628,Gorgan,284.0,142.0,46.0,6433.99,mix(agri_dryfarming),12.63,7.2,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
3978.0,55.689,37.626,Gorgan,267.0,142.0,4.7,6979.32,mix(agri_dryfarming),15.3,8.7,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
3979.0,55.219,37.099,Gorgan,179.0,126.0,81.59,2075.27,mix(dryfarming_x),10.29,5.87,"Qs,d", Unconsolidated  wind blown sand deposite including sand dunes,A-C-W,"Hot and dry, with a dry period longer than the humid period"
3980.0,55.216,37.097,Gorgan,158.0,126.0,12.75,2047.06,agri,4.19,2.4,"Qs,d", Unconsolidated  wind blown sand deposite including sand dunes,A-C-W,"Hot and dry, with a dry period longer than the humid period"
3981.0,55.193,37.188,Gorgan,51.0,126.0,226.01,5601.87,agri,2.06,1.18,Qm,Coastal plain composed of silt and clay,A-C-W,"Hot and dry, with a dry period longer than the humid period"
3982.0,55.192,37.196,Gorgan,48.0,126.0,141.67,6236.94,agri,2.55,1.46,Qm,Coastal plain composed of silt and clay,A-C-W,"Hot and dry, with a dry period longer than the humid period"
3984.0,55.281,36.901,Gorgan,1587.0,132.0,1345.65,4723.55,modforest,15.11,8.59,TRjs,"Sandstone , siltstone and claystone , variously alternating with thin coal seams ( SHEMSHAK FM . )",A-K-W,"Hot and dry, with a dry period longer than the humid period"
3985.0,55.282,36.885,Gorgan,1615.0,132.0,55.84,4776.74,denseforest,37.25,20.43,TRjs,"Sandstone , siltstone and claystone , variously alternating with thin coal seams ( SHEMSHAK FM . )",A-K-W,"Hot and dry, with a dry period longer than the humid period"
3986.0,55.3,36.902,Gorgan,1260.0,132.0,454.43,4636.48,mix(woodland_x),57.49,29.89,TRjs,"Sandstone , siltstone and claystone , variously alternating with thin coal seams ( SHEMSHAK FM . )",A-C-W,"Hot and dry, with a dry period longer than the humid period"
3987.0,55.293,36.894,Gorgan,1401.0,132.0,54.27,4501.31,mix(woodland_x),45.77,24.6,TRjs,"Sandstone , siltstone and claystone , variously alternating with thin coal seams ( SHEMSHAK FM . )",A-K-W,"Hot and dry, with a dry period longer than the humid period"
3988.0,55.291,36.894,Gorgan,1516.0,132.0,175.94,4647.72,modforest,44.12,23.81,TRjs,"Sandstone , siltstone and claystone , variously alternating with thin coal seams ( SHEMSHAK FM . )",A-K-W,"Hot and dry, with a dry period longer than the humid period"
3989.0,55.926,37.712,Gorgan,898.0,142.0,1880.3,1356.6,mix(woodland_x),17.97,10.19,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
3990.0,55.748,37.676,Gorgan,341.0,142.0,40.87,2827.09,mix(modrange_x),10.6,6.05,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
3991.0,55.761,37.699,Gorgan,379.0,142.0,49.55,2563.81,mix(modrange_x),18.85,10.68,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
3992.0,55.763,37.7,Gorgan,407.0,142.0,18.2,2546.53,mix(modrange_x),22.92,12.91,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
3993.0,55.751,37.69,Gorgan,381.0,142.0,111.02,2691.8,agri,31.21,17.33,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
3994.0,55.75,37.688,Gorgan,407.0,142.0,92.52,2703.15,mix(modrange_x),27.29,15.27,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
3995.0,55.75,37.688,Gorgan,407.0,142.0,92.52,2703.15,mix(modrange_x),27.29,15.27,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
3996.0,55.746,37.67,Gorgan,338.0,142.0,82.78,3193.9,mix(modrange_x),15.29,8.69,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
3997.0,55.751,37.69,Gorgan,381.0,142.0,111.02,2691.8,agri,31.21,17.33,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
3998.0,55.748,37.669,Gorgan,347.0,142.0,108.58,3078.77,mix(modrange_x),13.82,7.87,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
3999.0,55.748,37.67,Gorgan,340.0,142.0,91.59,3031.93,mix(modrange_x),16.89,9.59,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
4000.0,55.742,37.629,Gorgan,318.0,142.0,28.95,4801.55,mix(agri_dryfarming),11.12,6.35,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
4001.0,55.75,37.691,Gorgan,435.0,142.0,239.57,2815.42,mix(modrange_x),9.81,5.6,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
4002.0,55.63,37.592,Gorgan,200.0,142.0,269.09,6287.78,mix(woodland_x),14.14,8.05,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
4003.0,55.627,37.592,Gorgan,195.0,142.0,145.84,6406.0,mix(woodland_x),7.24,4.14,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
4004.0,55.626,37.593,Gorgan,195.0,142.0,13.73,6544.73,mix(woodland_x),1.72,0.99,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
4005.0,55.571,37.494,Gorgan,389.0,158.0,1216.44,3022.4,denseforest,22.29,12.56,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
4006.0,55.518,37.661,Gorgan,414.0,142.0,2150.44,11320.34,modrange,19.55,11.06,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
4007.0,55.637,37.61,Gorgan,215.0,142.0,75.28,7799.99,mix(modrange_x),2.05,1.17,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
4008.0,55.648,37.623,Gorgan,352.0,142.0,1001.11,8658.2,mix(modrange_x),21.08,11.91,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
4009.0,55.646,37.599,Gorgan,218.0,142.0,117.52,6352.81,mix(woodland_x),14.63,8.32,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
4010.0,55.681,37.623,Gorgan,244.0,142.0,64.25,7091.29,mix(agri_dryfarming),8.21,4.69,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
4011.0,55.674,37.619,Gorgan,239.0,142.0,139.2,7072.67,mix(woodland_x),1.08,0.62,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
4012.0,55.675,37.622,Gorgan,274.0,142.0,112.77,7292.18,mix(agri_dryfarming),27.06,15.14,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
4013.0,55.739,37.638,Gorgan,415.0,142.0,1033.03,5802.97,mix(woodland_x),16.57,9.41,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
4014.0,55.724,37.651,Gorgan,300.0,142.0,69.57,5921.08,mix(modrange_x),11.33,6.47,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
4015.0,55.743,37.662,Gorgan,323.0,142.0,18.75,3848.46,mix(denseforest_x),3.23,1.85,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
4016.0,55.743,37.661,Gorgan,332.0,142.0,49.47,3910.76,mix(denseforest_x),0.95,0.54,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
4017.0,55.745,37.662,Gorgan,357.0,142.0,102.83,3702.52,mix(denseforest_x),18.68,10.58,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
4018.0,55.743,37.663,Gorgan,355.0,142.0,99.2,3788.39,mix(denseforest_x),27.29,15.26,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
4019.0,55.743,37.663,Gorgan,355.0,142.0,99.2,3788.39,mix(denseforest_x),27.29,15.26,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
4020.0,55.743,37.663,Gorgan,355.0,142.0,99.2,3788.39,mix(denseforest_x),27.29,15.26,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
4021.0,55.949,37.641,Gorgan,911.0,142.0,43.16,843.34,mix(bagh_X),12.35,7.04,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
4022.0,55.973,37.644,Gorgan,1072.0,142.0,1801.34,549.37,modforest,6.65,3.81,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
4023.0,55.935,37.655,Gorgan,1098.0,142.0,1956.52,2679.14,mix(bagh_X),26.44,14.81,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
4024.0,55.942,37.651,Gorgan,1128.0,142.0,1257.44,2084.53,mix(bagh_X),12.56,7.16,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
4025.0,55.939,37.649,Gorgan,1067.0,142.0,1238.2,1948.69,mix(bagh_X),18.63,10.55,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
4026.0,55.949,37.644,Gorgan,963.0,142.0,280.72,1162.06,mix(bagh_X),22.98,12.94,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
4027.0,55.948,37.654,Gorgan,1131.0,142.0,1372.1,2250.01,mix(bagh_X),11.18,6.38,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
4028.0,55.939,37.648,Gorgan,1047.0,142.0,1127.79,1842.45,mix(bagh_X),23.22,13.07,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
4029.0,55.953,37.641,Gorgan,932.0,142.0,228.01,741.18,mix(bagh_X),8.17,4.67,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
4030.0,55.939,37.648,Gorgan,1047.0,142.0,1127.79,1842.45,mix(bagh_X),23.22,13.07,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
4031.0,55.957,37.641,Gorgan,953.0,142.0,569.54,639.04,mix(bagh_X),18.95,10.73,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
4032.0,55.958,37.641,Gorgan,953.0,142.0,656.83,613.51,mix(bagh_X),16.67,9.46,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
4033.0,55.959,37.639,Gorgan,996.0,142.0,802.2,375.49,modforest,11.26,6.42,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
4034.0,55.963,37.64,Gorgan,986.0,142.0,1110.3,379.61,modforest,11.9,6.79,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
4035.0,55.749,37.632,Gorgan,381.0,142.0,282.94,4785.08,poorrange,9.73,5.56,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
4036.0,55.764,37.625,Gorgan,390.0,142.0,329.43,3448.93,poorrange,15.04,8.55,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
4037.0,55.791,37.628,Gorgan,449.0,142.0,270.65,2829.71,poorrange,2.38,1.36,Ksr,Ammonite bearing shale with intercation of orbitolin limestone ( SARCHESHMEH FM . ),A-C-W,"Hot and dry, with a dry period longer than the humid period"
4038.0,54.668,36.853,Gorgan,160.0,138.0,339.49,10440.74,agri,4.15,2.38,Qm,Coastal plain composed of silt and clay,SA-C-W,"Hot and dry, with a dry period longer than the humid period"
4039.0,55.278,36.881,Gorgan,1739.0,132.0,32.06,4834.61,denseforest,57.29,29.81,TRjs,"Sandstone , siltstone and claystone , variously alternating with thin coal seams ( SHEMSHAK FM . )",A-K-W,"Hot and dry, with a dry period longer than the humid period"
4040.0,55.549,37.293,Gorgan,592.0,158.0,5170.25,2549.42,denseforest,32.76,18.14,DCkh,"Yellowish , thin to tkick - bedded ,fossiliferous argillaceous limestone , dark grey limstone , greenish marl and shale ,locally including gypsum ( Khoshyeilagh Fm . )",A-C-W,"Hot and dry, with a dry period longer than the humid period"
4041.0,55.618,37.589,Gorgan,184.0,142.0,127.41,6474.56,mix(modrange_x),1.9,1.09,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
4042.0,55.616,37.589,Gorgan,187.0,142.0,6.73,6545.71,poorrange,12.15,6.93,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
4043.0,55.612,37.587,Gorgan,229.0,142.0,108.07,6500.57,poorrange,30.84,17.14,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
4044.0,55.808,37.706,Gorgan,489.0,142.0,817.3,1600.68,mix(modrange_x),8.02,4.58,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
4045.0,55.511,37.366,Gorgan,200.0,158.0,1173.3,547.58,mix(agri_dryfarming),9.4,5.37,Qm,Coastal plain composed of silt and clay,A-C-W,"Hot and dry, with a dry period longer than the humid period"
4046.0,55.677,37.621,Gorgan,245.0,142.0,68.37,7101.16,mix(agri_dryfarming),4.51,2.58,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
4047.0,55.684,37.623,Gorgan,250.0,142.0,131.75,6945.15,mix(agri_dryfarming),0.38,0.22,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
4048.0,55.691,37.623,Gorgan,254.0,142.0,371.91,6604.2,mix(agri_dryfarming),5.52,3.16,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
4049.0,55.691,37.623,Gorgan,254.0,142.0,371.91,6604.2,mix(agri_dryfarming),5.52,3.16,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
4050.0,55.691,37.623,Gorgan,254.0,142.0,371.91,6604.2,mix(agri_dryfarming),5.52,3.16,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
4051.0,55.68,37.623,Gorgan,251.0,142.0,17.91,7140.0,mix(agri_dryfarming),8.67,4.95,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
4052.0,55.691,37.631,Gorgan,336.0,142.0,258.72,7344.76,mix(agri_dryfarming),16.56,9.4,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
4053.0,55.632,37.597,Gorgan,219.0,142.0,89.5,6705.64,urban,27.83,15.55,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
4054.0,55.63,37.595,Gorgan,199.0,142.0,48.5,6585.77,urban,7.6,4.35,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
4055.0,55.635,37.597,Gorgan,205.0,142.0,7.03,6587.44,urban,7.39,4.23,Qsw,Swamp and marsh,A-C-W,"Hot and dry, with a dry period longer than the humid period"
